filename,azimuth,altitude,energy,entropy,contrast,homogeneity,cloud_cover
m180515075744499,106.65395030488271,36.28547558834112,,,,,0.5741210411676464
m180515082745434,113.83379051888676,40.6226730320559,,,,,0.5990875269498628
m180515085746652,121.72942089752979,44.71395975998812,,,,,0.7674443442403186
m180515092748059,130.52449156721514,48.45285653807188,,,,,0.8706495221592684
m180515095749262,140.37153431248748,51.70064563935879,,,,,0.865811066228526
m180515102750446,151.36122672476796,54.30076546769383,,,,,0.9449733104956559
m180515105751502,163.4133823832006,56.085080671373376,,,,,0.8860556480043252
m180515112753018,176.20996035927294,56.90944352305889,,,,,0.8306496107919105
m180515115753934,189.1778121589725,56.69682314929098,,,,,0.8331915949665523
m180515122755260,201.72921366459806,55.4673856835941,,,,,0.9015969386285428
m180515125756705,213.37187216153174,53.33184849241416,,,,,0.9545412042073915
m180515132757646,223.8933004646945,50.44910226641316,,,,,0.2114867904126071
m180515135758860,233.2930614419794,46.986483225161834,,,,,0.5139877819902903
m180515142800813,241.70228106507238,43.0915371151108,,,,,0.5431461485793295
m180515145801171,249.28586742129423,38.89230949263028,,,,,0.28449748615668924
m180515152802869,256.2241921462466,34.48560462882687,,,,,0.21456721788783983
m180515155803899,262.6748413644601,29.950481963343464,,,,,0.46365064557800667
m180515162804946,268.7727796139341,25.351693397059076,,,,,0.454650443938746
m180515165806155,274.63502169552936,20.742000433764762,,,,,0.4944753058380105
m180515172807604,280.35156218174984,16.1766661340351,,,,,0.48741039793840474
m180515175808523,286.0082428900844,11.70043592089648,,,,,0.352012958092271
m180516051850526,74.61515849337536,12.329197522678465,,,,,0.8774658154978606
m180516054852335,80.26870414488084,16.828027124233362,,,,,0.39289520741146156
m180516061852965,85.98484164994032,21.405256198402604,,,,,0.8998858854733316
m180516064853919,91.85715826056132,26.02138319989507,,,,,0.8324111845531031
m180516071855420,97.98445266308805,30.626172087365315,,,,,0.8732065738830626
m180516074856306,104.47660211069854,35.158549016802375,,,,,0.7985787755843661
m180516081857663,111.47533985885968,39.555148615728754,,,,,0.8784252638482963
m180516084859058,119.14672146667287,43.737293935095074,,,,,0.8893487938205322
m180516091900094,127.66146751244254,47.59877894840221,,,,,0.7353127956729544
m180516094901499,137.19859725431476,51.01490147687868,,,,,0.5731859667937806
