azimuth	correctedSkyCover	smoothCorrectedSkyCover
164.04390156137117	0.4037923954184499	0.4031940927301396
164.29370883380048	0.35078190725986047	0.3500253485991273
164.5437039828672	0.29237392982629784	0.2917454771741213
164.79388451473494	0.27055387813691034	0.2691375965149706
165.04424791172696	0.33334158293322774	0.3326522686277449
165.29479163262792	0.44142740559388677	0.44297348071770143
165.5455131129619	0.5803032551696844	0.5813658755635135
165.79640976520332	0.6319668186987735	0.6344322978670318
166.04747897909454	0.6568884199820735	0.6595302177175424
166.298718121909	0.7451027785912635	0.745473386912603
166.5501245387112	0.79499191216739	0.7947800025905398
166.80169555265232	0.8580156759173689	0.8566284755656082
167.05342846531937	0.8949644306787163	0.892935612141338
167.30532055694172	0.8973154327668428	0.8956803157848969
167.55736908674655	0.8633687974304541	0.8629432425452345
167.8095712932804	0.8959002787848812	0.8947686394230157
168.06192439470584	0.8725852630940926	0.8717038909799368
168.31442558910067	0.8045339064034002	0.8052478897372795
168.56707205483806	0.7896771301383055	0.7902093931334915
168.81986095086376	0.7568182386191569	0.7579117027607645
169.07278941704865	0.7511781107855313	0.7521297753578079
169.32585457458066	0.7443641612814189	0.7454921224379449
169.57905352622544	0.7743434015639875	0.7745723848191438
169.83238335672797	0.790904428257134	0.7908107239639628
170.0858411331766	0.781124564880619	0.7820327524943972
170.33942390535057	0.7740802751444164	0.7757035522268872
170.5931287060649	0.8111998419367018	0.812495762014379
170.84695255159008	0.9408240913925687	0.9391509329489152
171.10089244197187	0.9733027267378817	0.9713152637683218
171.3549453614616	0.9850084356708789	0.9829546467728959
171.60910827887784	0.9894862605490918	0.9873214710881395
171.86337814798196	0.9653718897990075	0.9638707726125472
172.11775190789217	0.949540535534269	0.9482642291845741
172.37222648345912	0.901045074749453	0.9003464603488157
172.62679878572504	0.813588942212309	0.8145878448513362
172.88146571224195	0.7703187488594877	0.7715790799065221
173.13622414753135	0.7369358133427651	0.7380240938352275
173.3910709635034	0.7004549599052218	0.7019819757555729
173.6460030198606	0.678042857548577	0.6796191775899684
173.90101716449325	0.654320839949835	0.6562854950402865
174.1561102339549	0.6374336744418964	0.6398904782448146
174.41127905383817	0.6875335011746323	0.6886194797187108
174.66652043921766	0.7738021625216199	0.7727537531918314
174.92183119513467	0.7860828661816247	0.7849754061907759
175.17720811694485	0.8097547390398829	0.8085168240763747
175.43264799080714	0.8234179217569938	0.8223391656517133
175.6881475941327	0.7996360591079001	0.7998201172387576
175.9437036960135	0.8052018527063198	0.8054521750040998
176.19931305764715	0.8545312872575631	0.853468535083246
176.45497243283572	0.8619573628291896	0.860992290753073
176.7106785683768	0.8438595446047472	0.8438329685628564
176.96642820456896	0.777634471887985	0.7799038238263867
177.22221807564506	0.8033181958667779	0.8053069120173131
177.47804491020946	0.8988400992034076	0.8986486583666771
177.7339054317143	0.9558563905567028	0.9544091310636833
177.9897963589352	0.9710342793788008	0.969536732615523
178.24571440641117	0.9583095255215165	0.9576150462949615
178.50165628489054	0.989544984385905	0.9885676617221923
178.7576187018435	0.9906031542963775	0.9901280609802988
179.0135983618662	0.9959301567561679	0.9954900853788
179.26959196719807	0.9957371494667971	0.9953217063933594
179.52559621816883	0.9937504328498716	0.9932815724345729
179.78160781364136	0.9875030522738394	0.987031400937044
180.03762345151128	0.9660428954167259	0.9657030834839724
180.2936398291445	0.9576170535310008	0.9567915821301712
180.5496536439042	0.931828102288676	0.9308246749791447
180.80566159352546	0.8971234903990974	0.8959647038065452
181.06166037666844	0.8121021760299422	0.8122983387746442
181.31764669331798	0.7382409651849599	0.7394193449627916
181.573617245302	0.6748483126679835	0.6769370149030385
181.829568736738	0.5834715038728996	0.5862234169146777
182.0854978744809	0.5062487626212632	0.5081050866690933
182.34140136859344	0.44376113640863196	0.4451420663893485
182.59727593286553	0.38853558349005246	0.38971596764967836
182.853118285184	0.32845441947936255	0.3293416443710886
183.10892514804578	0.2771564309397733	0.27803684007276974
183.36469324902868	0.25278980576518617	0.25072829545271624
183.6204193212307	0.23112705678584683	0.22880492580405382
183.87610010370665	0.21197238853975953	0.21120362519301
184.13173234197362	0.16083578692134498	0.16151351905624092
184.38731278841357	0.16215581009871108	0.16238795186775423
184.64283820273766	0.1648441365660564	0.16524711379007426
184.89830535248785	0.1617392380009896	0.1620233216526506
185.15371101339431	0.16324359101257052	0.1631767803223214
185.40905196987163	0.15652841021579886	0.15675264915550127
185.66432501546686	0.1631855078202336	0.1633926019149637
185.9195269532846	0.1755048005542908	0.17581695637009018
186.17465459640138	0.1718908488162094	0.1723249822723579
186.42970476834952	0.1670542539768932	0.16747388826288703
186.68467430349668	0.15255306516253525	0.15293712598374276
186.93956004748708	0.16773866363209064	0.16733227316836072
187.1943588577174	0.1971578400573874	0.19598484669375293
187.44906760366925	0.27250129850857013	0.27144361174297255
187.70368316737705	0.3173678612945512	0.3176373082218734
187.9582024438488	0.3184258709422011	0.318580613584846
188.2126223414622	0.2685941211401425	0.2690447676159011
188.46693978234808	0.2303686293913904	0.23071924041837094
188.72115170284297	0.18919754613367634	0.1894522757496559
188.97525505382987	0.1462425171919062	0.1461289217119028
189.22924680118297	0.12137327166143115	0.12131084303150791
189.48312392613536	0.09342847249703205	0.09326828011270741
189.7368834256498	0.09268648595172141	0.09270926881380792
189.99052231281485	0.11292596073000644	0.11295889348546401
190.2440376172356	0.15328403976457788	0.15329469862901363
190.49742638539183	0.20089506478093166	0.2008517471098962
190.7506856809822	0.21208375565499	0.21207651138108022
191.00381258533943	0.24352920817779536	0.2434108810503548
191.25680419772863	0.3009400123685838	0.3006969382063742
191.50965763575232	0.37692022263450836	0.3771421047648762
191.76237003567513	0.45628462603878117	0.4566551208513633
192.0149385527532	0.5156539802655984	0.5160477488649092
192.26736036157956	0.5969409204441477	0.5973509994779378
192.5196326564657	0.6136389638060656	0.6135626530525707
192.7717526516834	0.5731647009371214	0.5719474247761084
193.02371758183807	0.5179773334653074	0.517168956559071
193.27552470219757	0.4040968803344796	0.4044585769410684
193.5271712889542	0.28577966898394397	0.28543659193573184
193.778654639582	0.2194711716836924	0.21992234508253128
194.02997207311245	0.18653689183506889	0.18692435736810034
194.2811209304172	0.19802408685115117	0.19852736218716707
194.53209857450312	0.252911217148367	0.25349892299966315
194.7829023908456	0.3529186342621208	0.3534360425498728
195.0335297875803	0.49268835828281576	0.4929601063614337
195.28397819582509	0.6274330457651807	0.6269526533402435
195.5342450699602	0.6650945064446296	0.6639334836424129
195.78432788783752	0.69773098303952	0.6963460325759163
196.03422415108676	0.6014342602166078	0.6015359082665014
196.28393138534025	0.4918774571619316	0.4904107560968452
196.5334471404624	0.4185891254357985	0.4166074202498928
196.7827689907924	0.35842316060126583	0.3598235766460597
197.03189453542532	0.33998171078322337	0.34123763581781513
197.2808213983513	0.32184078495341195	0.3227113955201823
197.5295472287231	0.31140047440205576	0.31217876256522814
197.7780697010756	0.34301492389800353	0.34359770393574646
198.02638651551968	0.39403907989116993	0.3943877635441264
198.27449539791988	0.49821755706293014	0.49874756308605706
198.52239410013854	0.6207549504950495	0.6217489819601841
198.7700804001757	0.7095961397173598	0.7091686314470973
199.01755210236453	0.7250159139836229	0.7249267122979428
199.26480703759722	0.7304738869262289	0.7309473009871906
199.51184306341221	0.7834260286999508	0.7835144714359435
199.7586580642058	0.8777852737708645	0.8766063032186043
200.00524995139762	0.9242900631211493	0.9228661201280018
200.25161666357138	0.9621687688915915	0.9605903573548161
200.49775616659713	0.9836255589685896	0.981996672330072
200.74366645382153	0.9888445648847851	0.9874468747783938
200.98934554614812	0.9794227505296286	0.9784925094538062
201.23479149221308	0.9524412587735162	0.9519542365246643
201.4800023684859	0.9111450822640857	0.9111112322144833
201.7249762793753	0.8713019088694679	0.8716956987359906
201.96971135735163	0.8454916410840566	0.8459678607956629
202.2142057630655	0.8341897033227963	0.8347798228810525
202.45845768543654	0.8223740665268165	0.8227950625561492
202.7024653417226	0.8029972819397285	0.8037158879259445
202.946226977657	0.7871747470598762	0.7877531829151179
203.1897408674763	0.826847211767186	0.8264427355166533
203.4330053140462	0.8371451790532011	0.8358939703672152
203.67601864890835	0.8163787934704099	0.8151611994544269
203.9187792323347	0.7364581665534522	0.7365015555299591
204.16128545339512	0.6547380085147688	0.656288025706006
204.40353573005657	0.5518310764060492	0.5535107152926699
204.64552850915243	0.4472115003958828	0.44833056928782977
204.88726226647526	0.3695189547659111	0.36999830438367753
205.1287355068249	0.38112848167021224	0.3813404656902158
205.3699467639964	0.4777010982487385	0.477459020075481
205.61089460085782	0.5749097472924187	0.5744686221061422
205.85157760934754	0.6253100029081856	0.6254302696360008
206.0919944104822	0.6052475321012395	0.6056688956300796
206.33214365437485	0.5828672540091071	0.5831655371993463
206.57202402029102	0.6056350227677687	0.6061296456046755
206.81163421656882	0.6432825719721053	0.6431909914477149
207.05097298066528	0.6751074530362093	0.6745521841441408
207.290039079163	0.6916605235212537	0.6907545933066326
207.52883130771062	0.6998135223788186	0.6988182064505524
207.76734849105534	0.6365218935758302	0.6366228896276457
208.00558948300022	0.5778447551756509	0.5782985625969651
208.24355316636598	0.5079306163858165	0.5083431845115375
208.48123845296863	0.5041239659217187	0.5046809736387772
208.7186442836315	0.5453286512686087	0.5457994284375157
208.9557696280667	0.5852022377345413	0.5855606622834368
209.1926134848788	0.601907756320057	0.6024838657831362
209.42917488152503	0.6549111207328004	0.6543556587995105
209.66545287425149	0.6905906075935698	0.689361247906253
209.9014465480164	0.6958394369531133	0.6946193220379772
210.13715501647775	0.6933603159171715	0.6920946298059061
210.37257742188748	0.6374807926734564	0.6371253008279929
210.60771293503356	0.5327558938368012	0.5337260691151171
210.84256075521643	0.42787772450946476	0.42861846734002484
211.0771201100992	0.35816618911174786	0.3588849698140172
211.31139025567217	0.3064544017389586	0.3067903253507271
211.5453704761774	0.29798079778283676	0.29791184674489446
211.77906008401703	0.3323457521665062	0.3322793419427151
212.01245841963845	0.3718440594059406	0.3716324621869962
212.24556485149097	0.4175	0.41750036641271254
212.47837877588154	0.45919326899282353	0.45910171620055323
212.71089961692	0.4879762493814943	0.4880143547078496
212.9431268263969	0.5390694568121104	0.53899448169688
213.1750598836723	0.5203200751954091	0.5203050648747986
213.40669829557643	0.3962329444334586	0.3960397117897956
213.63804159631468	0.32227605299584733	0.32215426815657716
213.86908934734322	0.2724251260255016	0.27216119410204265
214.09984113723547	0.20887686530289554	0.20910159747909746
214.33029658160515	0.16283723688111473	0.16285666390229034
214.56045532293717	0.1390056368670886	0.13911796079319963
214.79031703051342	0.12368382025804538	0.12362323887121374
215.0198814002602	0.1203696839400005	0.1204019458831424
215.2491481546142	0.13723165097952025	0.1370410254766481
215.47811704239848	0.16897181950653264	0.1689505832338424
215.7067878387317	0.2323941923057929	0.23260051738340506
215.93516034482028	0.29850063092263157	0.2985345310670002
216.1632343878683	0.3591434297449093	0.3590625025287309
216.39100982094683	0.44743088868008507	0.4473819364823099
216.61848652281446	0.508530735374116	0.5086144205657426
216.84566439781858	0.5868651402007814	0.5868037487623111
217.07254337573144	0.6101839625273372	0.6097943241312433
217.2991234115932	0.6369439339883112	0.636289430592857
217.5254044855711	0.6251736684273008	0.6249376876087839
217.75138660285646	0.587152979345488	0.5870953520674411
217.97706979343647	0.5299649070778965	0.5302464082810324
218.2024541119893	0.5032250889679716	0.5032828240035613
218.42753963774325	0.45525171681241045	0.45536477340857495
218.65232647427808	0.45661034533866907	0.45659401587393866
218.87681474941508	0.4546453349134632	0.4552541269347137
219.10100461504112	0.5016165255805918	0.5024265570859971
219.32489624693855	0.5937445956963213	0.5949682393792666
219.54848984463317	0.7465105155825876	0.7464537937674728
219.77178563128015	0.8589093565069442	0.8579584002302247
219.9947838534259	0.9580033890768437	0.956388332211219
220.21748478089353	0.9739857265657651	0.9724708471400155
220.43988870662292	0.9673775823913235	0.9659899212147854
220.6619959465033	0.9057102480584394	0.9046809664731015
220.88380683918393	0.823186971695271	0.8228705590086884
221.1053217459547	0.6895665519933066	0.6899909224679474
221.3265410505443	0.5664910859366146	0.5677342259997276
221.54746515896105	0.5394356095268716	0.5404731952394153
221.76809449937232	0.5073678484893438	0.5081241494498918
221.9884295218692	0.4594273846610295	0.45935713188787164
222.20847069833854	0.3908520312345557	0.39082315600709566
222.42821852230233	0.33401700108727883	0.33393796884215665
222.64767350874652	0.33780346249783905	0.3280974183719034
222.86683619392775	0.36398202557898374	0.3447565978191347
223.0857071352514	0.35795763172189027	0.3385652924686756
223.3042869110604	0.3155998618171051	0.29632458052520316
223.52257612050715	0.18210531510635147	0.25996725630187284
223.74057538336746	0.19264967397747482	0.2695849599503089
223.95828533986503	0.271769801980198	0.271769801980198
224.17570665051795	0.38261138613861384	0.38261138613861384
224.39283999597862	0.40292079207920795	0.40292079207920795
224.60968607686166	0.4024109792284866	0.4024109792284866
224.8262456135592	0.32826409495548964	0.32826409495548964
