filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020709220	15.090118415924124	141.93845503490198	0.025048836576741427	0.021018273534284513	0.04606711011102594	0.12237268833708811	0.01896038470345775	0.004488207007098695	0.023448591710556445	330392816	282147.8962423699	1090801	31924.196428571424	10	17718	1202	3728	4	17121	647	11
2018020709230	15.18503025390952	142.16813264709705	0.02572410893170744	0.020183531623339683	0.04590764055504712	0.12213664842376365	0.017540645752232655	0.005839248912296771	0.023379894664529426	329492530	282533.1375560203	1100501	31694.401190476197	11	17721	1174	3725	5	17116	666	11
2018020709240	15.2794543012752	142.39812932875822	0.02728239629968587	0.021766553711444755	0.049048950011130625	0.1181847457207263	0.021556557358291952	0.005720954712922492	0.027277512071214444	328043844	282198.0551487586	1093530	31895.83690476191	10	17751	1297	3573	9	17112	667	10
2018020709250	15.373388360887793	142.62844510653485	0.0284568939918836	0.022394338315351876	0.050851232307235476	0.11637066210893958	0.021643635032488333	0.005468106525121259	0.027111741557609592	330067568	282274.13608262246	1089045	31934.527380952393	10	17722	1366	3507	3	17110	676	18
2018020709260	15.466830237184231	142.85907998029768	0.02736810848262892	0.0214540235573592	0.04882213203998812	0.12531278646284963	0.01977052477601024	0.0055997440117023225	0.025370268787712563	333495970	282369.5088634181	1096141	31860.7488095238	11	17721	1269	3604	7	17106	686	8
2018020709270	15.559777736297056	143.09003392298393	0.025784420469167575	0.01999406116994952	0.045778481639117095	0.118209517203795	0.02030689016442178	0.0046193601500148646	0.024926250314436644	329523180	281871.01146472525	1109230	31652.788095238102	10	17722	1129	3720	7	17106	704	14
2018020709280	15.652228666195267	143.32130688036983	0.028798337415571886	0.020906009549964126	0.04970434696553601	0.1212767011944293	0.01820052589459243	0.0064936549674174	0.02469418086200983	329788854	281942.79643284593	1103270	31736.139285714282	10	17723	1309	3571	11	17109	679	7
2018020709290	15.744180836845503	143.55289877094512	0.027660258789183306	0.021054454588188724	0.04871471337737203	0.11879151382968177	0.01911586273208031	0.006135390673290447	0.02525125340537076	331973642	282272.253742089	1101165	31791.15357142857	10	17717	1261	3601	10	17110	688	22
2018020709300	15.835632060328953	143.7848094857307	0.027297926050586546	0.02140771172598129	0.048705637776567834	0.12255120765759063	0.018441403926234383	0.0063149224362787715	0.024756326362513154	325100538	281672.53130523214	1105916	31914.79404761903	10	17716	1259	3601	5	17109	694	12
2018020709310	15.926580151000996	144.01703888809016	0.02688451541032306	0.021388785740809504	0.04827330115113257	0.11548758118090327	0.019236494377905512	0.006251860672819291	0.025488355050724804	335769438	282481.50701907225	1105066	31566.896428571432	10	17747	1237	3567	6	17103	697	28
2018020709320	16.017022925641104	144.24958681356887	0.027274748622674604	0.022457197914865234	0.04973194653753984	0.12399395755429533	0.01944590606483494	0.006886138500606254	0.026332044565441193	333296040	282566.63628542155	1094003	32116.402380952382	10	17719	1260	3584	9	17140	734	21
2018020709330	16.106958203601398	144.4824530697859	0.027299454010919783	0.02087605306717395	0.04817550707809373	0.11629173163065805	0.01572514191540011	0.006729536714887383	0.022454678630287495	337735916	283383.58985146513	1102140	31780.354761904764	10	17719	1172	3648	5	17144	763	16
2018020709340	16.196383806944706	144.71563743618293	0.02686736862919571	0.020243215186118938	0.04711058381531465	0.12064568839592979	0.01826713975048644	0.004189080920224333	0.02245622067071077	338509556	282997.14648432774	1109419	31808.467857142852	10	17719	1163	3657	1	17136	732	40
2018020709350	16.28529756061535	144.94913966391124	0.02551550215101617	0.021040399545072443	0.046555901696088614	0.11926809943547588	0.018929175620684927	0.0056924694801335106	0.024621645100818438	340485106	282971.7393042637	1104588	31548.514285714282	11	17719	1128	3701	4	17117	740	26
2018020709360	16.373697292576427	145.18295947568893	0.025372802136657022	0.021267650913767096	0.04664045305042412	0.1219228292634603	0.017108092036045925	0.005008919994510773	0.022117012030556698	341618084	282892.287491128	1103253	31720.230952380956	10	17741	1116	3691	7	17109	753	10
2018020709370	16.461580833979433	145.41709656562531	0.027852672718727583	0.020036114477947908	0.04788878719667549	0.11649282758962416	0.018165615574444748	0.004204368887670232	0.02236998446211498	341198352	283021.9826174323	1104888	31764.702380952374	10	17713	1167	3643	3	17109	756	26
2018020709380	16.54894601931339	145.65155059904615	0.027487331603015697	0.020615498702261773	0.04810283030527747	0.11702206701835204	0.019281793229643185	0.005215004574565417	0.024496797804208603	343013304	283387.05592090084	1102975	31655.73333333333	10	17740	1156	3626	9	17133	771	10
2018020709390	16.6357906865625	145.88632121240005	0.027981708070695836	0.02086268693610184	0.04884439500679767	0.12011290761878822	0.018070773383352015	0.0048264977011231325	0.022897271084475146	336913546	282693.38237041037	1107398	31657.230952380953	10	17714	1185	3601	6	17136	775	28
2018020709400	16.72211267736971	146.1214080130543	0.02734442603901402	0.02163324844858704	0.048977674487601056	0.12273527151956774	0.01817349507896544	0.004921034561684596	0.023094529640650036	341239198	283062.8856901551	1092688	32105.660714285717	10	17741	1173	3560	2	17138	796	27
