filename,altitude,relative_altitude,azimuth,thin_sky_cover,opaque_sky_cover,cloud_cover_fixed,cloud_cover_hybrid_mce,cloud_cover_hybrid_otsu,cloud_cover_hybrid_kmeans,thin_cloud_cover_TSI,opaque_cloud_cover_TSI,cloud_cover_TSI,energy,entropy,contrast,homogeneity,outside_c,outside_s,horizon_c,horizon_s,inner_c,inner_s,sun_c,sun_s
2018020713250,19.997154823586182,0.8757651686808564,203.29263743223615,0.0345023266371581,0.04492112132561571,0.07942344796277381,0,0,0,0.030744336569579287,0.010301289940288984,0.041045626509868274,,,,,26,20459,2274,2876,4,17125,1269,22
2018020713260,19.93615492531706,0.8730937093323412,203.54095407658426,0.03230053342412893,0.045602088298717515,0.07790262172284645,0,0,0,0.03131338453474327,0.009662936712322523,0.040976321247065794,,,,,27,20418,2228,2962,3,17126,1265,26
2018020713270,19.874543247161437,0.8703954573965695,203.78900367778868,0.03315180394826413,0.04585886090310869,0.07901066485137281,0,0,0,0.03366995691522101,0.00777349716187567,0.04144345407709668,,,,,27,20471,2294,2861,3,17141,1244,29
2018020713280,19.81232160637347,0.8676704924592574,204.0367844642603,0.031616429656846065,0.04506588646208977,0.07668231611893583,0,0,0,0.028931936933853562,0.009902571474205398,0.03883450840805896,,,,,30,20437,2177,3009,3,17150,1246,39
2018020713290,19.74949183217954,0.8649188946304389,204.28429469603984,0.032364881721893356,0.04334217867592026,0.07570706039781361,0,0,0,0.026409414340448824,0.009190841087392812,0.035600255427841634,,,,,28,20468,2145,3031,3,17150,1235,31
2018020713300,19.686055765581695,0.8621407445358572,204.5315326648306,0.03401684946749325,0.04282762222676386,0.07684447169425711,0,0,0,0.026313389273987596,0.00996442904049617,0.03627781831448376,,,,,34,20475,2167,2956,2,17126,1260,17
2018020713310,19.622015259122403,0.8593361233066621,204.77849669409198,0.032381860708040965,0.043940322910279994,0.07632218361832097,0,0,0,0.026640512738635585,0.009739297037155304,0.03637980977579089,,,,,27,20450,2161,3013,3,17125,1238,20
2018020713320,19.55737217671646,0.8565051125720491,205.0251851390312,0.0320793697641156,0.043975753172747295,0.0760551229368629,0,0,0,0.027080053840713617,0.009193986266055255,0.03627404010676887,,,,,31,20468,2150,3001,0,17134,1245,18
2018020713330,19.492128393436627,0.8536477944498707,205.2715963866889,0.0331676087992917,0.04351971667915276,0.07668732547844445,0,0,0,0.027488821972807737,0.009124920156948626,0.03661374212975636,,,,,28,20440,2193,3007,3,17141,1228,9
2018020713340,19.4262857952974,0.8507642515371672,205.51772885594266,0.03367905045049134,0.04350588929487325,0.07718493974536458,0,0,0,0.027689079463552594,0.008803941246236657,0.03649302070978925,,,,,36,20475,2201,2957,3,17147,1224,20
2018020713350,19.359846279076923,0.8478545669023675,205.7635809975236,0.032113110773211086,0.043142772847967685,0.07525588362117877,0,0,0,0.02671015715882393,0.010127506215642892,0.036837663374466825,,,,,24,20461,2184,3020,0,17150,1189,35
2018020713360,19.292811752114854,0.8449188240764364,206.00915129404106,0.0320148948730757,0.0435266336678625,0.0755415285409382,0,0,0,0.024779811071053714,0.010975220188928946,0.03575503125998266,,,,,36,20441,2161,3050,0,17122,1213,19
2018020713370,19.225184132077676,0.8419571070425966,206.25443826004022,0.0329912356387085,0.04382180645747241,0.07681304209618092,0,0,0,0.02526094602928077,0.010643400406550488,0.035904346435831264,,,,,43,20463,2236,2966,2,17120,1177,35
2018020713380,19.156965346804288,0.8389695002295672,206.49944044192975,0.03143382770446751,0.0446751005019419,0.07610892820640941,0,0,0,0.026159605551497444,0.010363403944485025,0.03652300949598247,,,,,41,20440,2191,3035,3,17113,1195,11
2018020713390,19.08815733408177,0.8359560885017421,206.7441564180295,0.032965536030513554,0.04597466285247242,0.07894019888298598,0,0,0,0.0282365841957371,0.009480730130445708,0.037717314326182805,,,,,44,20466,2301,2915,1,17132,1186,1
2018020713400,19.018762041444514,0.8329169571503938,206.98858479858092,0.0330777258496302,0.04619084350469622,0.07926856935432641,0,0,0,0.02780885408342656,0.011575606749012535,0.0393844608324391,,,,,36,20444,2330,2918,1,17143,1192,14
2018020713410,18.948781425989313,0.8298521918855759,207.2327242256881,0.032685372105155715,0.045795812824642186,0.0784811849297979,0,0,0,0.026618228345557157,0.010624443073548564,0.03724267141910572,,,,,40,20436,2272,2963,4,17148,1209,15
2018020713420,18.878217454163902,0.8267618788268609,207.47657337335124,0.03202758182684238,0.045614353437521266,0.07764193526436364,0,0,0,0.028821997898871785,0.010208742520440323,0.03903074041931211,,,,,44,20447,2279,2961,1,17151,1179,25
2018020713430,18.807072101575873,0.8236461044949732,207.72013094742465,0.03312624705242155,0.04489388717576637,0.07802013422818792,0,0,0,0.028153256005114622,0.008174262489725088,0.036327518494839714,,,,,44,20445,2275,2967,0,17161,1189,23
2018020713440,18.73534735280003,0.8205049558033514,207.96339568557667,0.03339833121712316,0.045506076546345,0.07890440776346816,0,0,0,0.027486074331111315,0.00954250753355858,0.037028581864669896,,,,,46,20443,2313,2950,2,17159,1181,10
2018020713450,18.663045201180633,0.8173385200494877,208.20636635726552,0.031567950581395346,0.04812409156976744,0.0796920421511628,0,0,0,0.03176161662290216,0.011074323552917,0.04283594017581916,,,,,48,20440,2371,2889,0,17127,1155,2
2018020713460,18.590167648622515,0.8141468849057807,208.44904176375138,0.032796174157430705,0.04945490809365155,0.08225108225108226,0,0,0,0.03518070087266414,0.009594736601635675,0.04477543747429981,,,,,49,20432,2482,2810,0,17179,1169,0
2018020713470,18.51671670542116,0.8109301384120929,208.6914207379709,0.03195642305946437,0.04968225147526101,0.08163867453472537,0,0,0,0.03540672042396693,0.009822509536971469,0.045229229960938394,,,,,53,20439,2468,2809,0,17149,1142,0
2018020713480,18.442694390055326,0.8076883689666693,208.9335021445397,0.03247843849296414,0.04936450295052201,0.08184294144348615,0,0,0,0.0346465684595181,0.01004910357428343,0.04469567203380153,,,,,52,20437,2499,2803,0,17149,1120,0
2018020713490,18.36810272899287,0.8044216653176333,209.17528487970696,0.03270274566802171,0.04937206186269389,0.08207480753071561,0,0,0,0.03232955583988302,0.013160299762383476,0.045489855602266496,,,,,59,20430,2498,2804,0,17119,1123,0
