azimuth,original_sky_cover,corrected_sky_cover,smooth_corrected_sky_cover
151.8568035568437,0.06965807111212087,0.0006361467681472226,0.0007280133603025235
152.09957978604325,0.07058770159003788,0.00058974300814299,0.001651646006590679
152.34265138654703,0.06814159292035399,0.0006353528477422282,0.0
152.5860171373806,0.06900385749943272,0.0007034263671431813,0.0
152.8296757858268,0.07294432718276934,0.0007262658586958989,0.003537661491487029
153.07362604736917,0.0721953655159892,0.0007035700506116521,0.0029875788255878805
153.31786660564782,0.06827528230295594,0.0006134551155340468,0.0
153.56239611244249,0.07170608683797969,0.0008179401540453957,0.002857935953049187
153.80721318771128,0.06873367404883589,0.0006587166382737081,0.0
154.0523164194879,0.06759795570698467,0.0006814310051107325,0.0
154.29770436392346,0.06586146616114605,0.0006356846096215406,0.0
154.5433755453076,0.07081072490748519,0.0006129815878493427,0.0029499238418876778
154.78932845601696,0.06883473758317625,0.0006585969613698817,0.0010855531557764087
155.03556155657478,0.06904226567645523,0.0006359156049147191,0.0018343038880357238
155.2820732756533,0.06814929238318075,0.0006814929238318075,0.001331847559288113
155.52886201007482,0.06625070901871809,0.0006579693703913784,0.0
155.77592612484787,0.06718094157685763,0.0006352807714123653,0.0011733768867174393
156.0232639532568,0.0661113884980255,0.0006354682038945123,0.001496000656143498
156.27087379681103,0.064782658041085,0.0006128702757916241,0.0012700793733629173
156.5187539253413,0.06462160259757953,0.0006584773279444154,0.0022882099513923115
156.7669025770649,0.06069344474466974,0.0006130650984310075,0.0
157.0153179586254,0.05691186155837667,0.0006358867213226444,0.0
157.26399824513877,0.057806750556489345,0.0006587016762821968,0.0
157.51294158031382,0.05727332621487153,0.0006588363586796011,0.0
157.7621460764819,0.05564636970439994,0.0007038096535440222,0.0
158.01160981469474,0.05683211479950956,0.0007038735752236501,0.0
158.26133084486548,0.05732324952874111,0.0007721832345393019,0.000224123511045754
158.51130718578196,0.058163566578092706,0.0007040494197270105,0.0008172962558022981
158.7615368252594,0.05843655006578649,0.0006351798920194183,0.0009394228150684317
159.01201772025973,0.06011523978040924,0.0006124948958758677,0.0025804561159188735
159.26274779699494,0.05922530577049627,0.0006580589530055141,0.0012904045585734394
159.51372495102945,0.05949651556080176,0.0007490976777971988,0.001383458773801055
159.7649470474621,0.05938301591265067,0.0007263977481669807,0.000999829563209681
160.0164119210064,0.05764951637073702,0.0006584623768221244,0.0
160.2681173761859,0.05964760910040416,0.0007038735752236501,0.0010805871558502086
160.52006118746633,0.058704637325702864,0.0007948403506381433,0.00019577934424321736
160.77224109939436,0.05995639534883721,0.0007040334302325581,0.001402123461367269
161.02465482678343,0.058677873693775556,0.0006360745115856429,0.0
161.27730005489957,0.05980730776222505,0.0007498636611525177,0.0008777998958708136
161.53017443962258,0.05964824577349573,0.0007271405199054717,0.000391204473740428
161.78327560761426,0.05974864207631645,0.0007272561987227563,0.00022772967840190006
162.0366011565639,0.06194931419747479,0.0007266781724043964,0.002148115042232404
162.2901486553249,0.0606369946917109,0.0007032348804500703,0.0006192672761171705
162.54391564417864,0.06103787070862926,0.0007714823807038643,0.000672502635571226
162.79789963502571,0.062353928887477025,0.0007714823807038643,0.001783345449714653
163.05209811158903,0.06132546527462551,0.0006128007262823423,0.00045063434033397465
163.3065085296611,0.062121246510361106,0.0007036019882430377,0.0009759109189898391
163.56112831735345,0.06215381821483701,0.0006356124580041769,0.0009626450291431374
163.81595487532073,0.0616998093162626,0.0005902115681467357,0.00033051864207527676
164.0709855769916,0.06259933699650334,0.0006357567776213614,0.0010125057116105382
164.3262177688756,0.062430449889855334,0.0007040174414643563,0.0007714397230237577
164.58164877076635,0.062294188449571915,0.0006131764812754071,0.00033626607290575955
164.8372758760614,0.06237365133446905,0.0006587166382737081,0.0004574684378246263
165.09309635202274,0.0630777967064168,0.0006360022714366837,0.0011326896079806442
165.34910744003963,0.06291706387035272,0.0006128285441917473,0.0006170175210416934
165.60530635592784,0.06440554836659175,0.0007037617199028355,0.0020062955505132096
165.86169029028204,0.061704011441803444,0.0007037617199028355,0.0
166.11825640868724,0.06248864668483197,0.0006811989100817438,0.0
166.37500185208143,0.06536303967659149,0.0007040494197270105,0.0017208575322623237
166.6319237370904,0.06365969430628421,0.0007040494197270105,0.0
166.88901915629756,0.06512504827022238,0.000704177361833587,0.00019387690205725783
167.14628517862562,0.0656702178406742,0.0007496081593712378,3.205055778965349e-05
167.40371884965379,0.06893655657700601,0.0007263647713085915,0.0021395990175773205
167.66131719194468,0.06953304124764477,0.0007264307280197952,0.0019021132326999257
167.9190772053996,0.06951034028739415,0.0006810288075185581,0.0011421522567414272
168.1769958676711,0.07149830847126672,0.0007265626773834662,0.001961541864636429
168.43507013443173,0.07329201008105715,0.0007038575937152328,0.0030796020648458655
168.69329693979626,0.07085112180942865,0.000703969479516759,0.0
168.9516731967034,0.0727124183006536,0.0006808278867102397,0.0012711837553176925
169.21019579728153,0.07536764705882353,0.0007262164124909223,0.0033851187465149396
169.46886161321225,0.07194897750743322,0.0007716925032342994,0.0
169.72766749617463,0.07389162561576355,0.0008172345690222696,0.0012520009888581513
169.98661027819185,0.07318457312782331,0.0008398973963180714,0.0002742451302152338
170.2456867720489,0.07494607787490067,0.0007265296855488704,0.0015845250557878637
170.50489377175413,0.07374108886164464,0.0007719202651773146,0.00022474440944736385
170.76422805286427,0.07397484219608555,0.0007719903728259389,0.0007548006995049539
171.02368637295731,0.07602179836512261,0.0007266121707538601,0.0027016793276264522
171.28326547206402,0.07538601271571299,0.0007266121707538601,0.0020269685067439425
171.54296207308485,0.07428350819821047,0.0007040014534223554,0.0007898652952803148
171.80277288220117,0.07238246650011355,0.0007040654099477629,0.0
172.0626945893706,0.07297297297297298,0.000794912559618442,0.0
172.3227238687092,0.07407659651751458,0.0006129537560444051,0.0
172.58285737899638,0.07439442439101909,0.0007037617199028355,0.00018771866436960438
172.8430917641062,0.0762856169826314,0.0006130094221818594,0.001683944614738725
173.10342365344982,0.0772724176298281,0.0005903857944095007,0.0022768107724277092
173.36384966245612,0.07488816730625128,0.0006812143781648085,0.0
173.62436639305346,0.07707330366064129,0.000817512943954946,0.0008222299496179059
173.88497043412474,0.07931316434995912,0.0007040973925683656,0.002204957299820426
174.14565836196257,0.07817752339420368,0.0006586717543381485,0.00036826294451751396
174.4064267408008,0.078137421919364,0.0006814310051107325,6.826902060914908e-05
174.66727212323505,0.07961385576377059,0.0006587166382737081,0.0015328261139586352
174.92819105076538,0.08269361798773564,0.0006586418351124234,0.0041376504132106945
175.18918005426187,0.08140511819069461,0.0007039215241036354,0.00269717899183268
175.45023565444203,0.07893003928336248,0.0006585072322259815,0.00039122315849278444
175.71135436238401,0.07743664274684349,0.0006358434008538468,0.0
175.9725326800398,0.07975111837772782,0.0007947862025115244,0.0013167858042525543
176.23376710072253,0.07845675227649476,0.0006812453164384495,0.00029830199239461175
176.49505410958847,0.07759912794658673,0.0006812917291184085,0.0
176.75639018419795,0.07850929984329934,0.0006358867213226444,0.0009984042330576925
177.0177717949625,0.0767151908795676,0.0006585969613698817,0.0
177.27919540571216,0.07685494310826463,0.0006586268765188163,0.0
177.54065747418477,0.07901251391065386,0.0006586268765188163,0.001941653826299336
177.80215445252813,0.0786335657664615,0.0007268267199672928,0.00181442465334819
178.06368278782406,0.07815481057508858,0.0008857999454892342,0.0013653661074532336
178.32523892266033,0.07779140546924684,0.0005905332969928228,0.0008954021457572015
178.5868192955609,0.07586253889658619,0.0007041133849683148,0.0
178.84842034156108,0.07603043033950267,0.0007721130918587487,0.0
179.11003849274368,0.07750652889746792,0.0008856591347791529,0.0
179.3716701787123,0.07980197120406958,0.0008629695235499841,0.0017358830370326345
179.6333118271748,0.07848658960325211,0.0007721481616060682,0.0
179.89495986440488,0.07989462448618082,0.000681307201417119,0.0010403412935892642
180.15661071584555,0.08098471600844821,0.0007494379215588309,0.0017707218300592326
180.4182608065346,0.08382349601435288,0.0007721481616060682,0.004223624958675412
180.6799065617363,0.08221106897099903,0.0007267276815115936,0.002315074580438947
180.94154440740212,0.08166231406835472,0.0007948223004428296,0.001836009080459361
181.20317077070155,0.07941410241853071,0.0006585670489383445,0.0
181.46478208055,0.07991189027159597,0.0007948042510673085,0.0
181.7263747681874,0.08039972745855099,0.0008176243470361117,0.0
181.98794526761105,0.07899159663865546,0.0007494889847831025,0.0
182.2494900161505,0.07976560903041177,0.0007267937041495378,0.0
182.5110054550083,0.0841414393750142,0.0007494379215588309,0.0035638248040447684
182.77248802972358,0.08343742193354983,0.0007040174414643563,0.0024268162005228605
183.03393419074902,0.0816850232769388,0.0006812762575224253,0.00029574716369895615
183.29534039394278,0.08202379871014624,0.0007493868652920338,0.00010992104665287494
183.55670310107183,0.08338632028340448,0.0007493868652920338,0.0009773218381388116
183.81801878033264,0.08390290424396557,0.0008174572537977702,0.0012328538587318
184.0792839069183,0.08353958990894435,0.0006358000862871546,0.0011738567403435374
184.3404949634374,0.08548658099087235,0.0006584623768221244,0.0035287390119179973
184.60164844047458,0.08378366105081513,0.0005903455792198357,0.0022106491204000323
184.86274083710424,0.08205803551155715,0.00040870078561373234,0.0009723929980091917
185.1237686613799,0.08089387504825926,0.0005450457611336952,0.0007989921798831484
185.38472843080876,0.07915417461615336,0.0004996820205323885,0.0001221507065578692
185.6456166729045,0.07758699009721086,0.0004315435631870628,0.0
185.90642992562815,0.07674138675024414,0.0003406690740614567,0.0
186.16716473789432,0.07318346957311535,0.00045413260672116256,0.0
186.42781767011073,0.07259309718437784,0.00013623978201634878,0.0
186.68838529457412,0.07381422700542652,6.811525100469996e-05,0.0
186.94886419600152,0.07306495924437481,2.270508366823332e-05,0.0
187.2092509720163,0.07417077212977047,0.00018162417417758305,0.0007553511275225494
187.4695422336055,0.07552266587973577,0.00040859873334392663,0.0027377798603649833
187.72973460556662,0.07391097087599029,0.00020429936667196332,0.0012949204717513652
187.98982472702326,0.07153400703985466,0.00018167366867264675,0.0
188.24980925183647,0.07188919164396004,0.00027247956403269756,0.0
188.50968484907315,0.07043596730245232,0.0003405994550408719,0.0
188.76944820351028,0.07129072539448292,0.0002497445794074242,0.0
189.0290960159936,0.07090475649903508,0.00027244863208082643,0.0
189.2886250039307,0.07215020319204486,0.00018162417417758305,0.0006097329044673222
189.54803190173558,0.07173340597475711,0.00022700444928720604,9.096858856791346e-05
189.80731346124753,0.07025947197566457,0.00011350480125309301,0.0
190.0664664521347,0.0732443597076581,0.0003631576558173317,0.0010128571186773655
190.32548766236687,0.07457334785766158,0.0004084967320261438,0.0021507999675850348
190.5843738985755,0.07296205519244735,0.0005900508351488744,0.0001248720277722687
190.8431219865153,0.0744253590796669,0.0007034104059358762,0.0015614242821587881
191.10172877144572,0.07440266842141091,0.0005218851398879082,0.0013420736879281026
191.3601911185201,0.07367799650341711,0.0007265626773834662,0.00023577035946768798
191.61850591319129,0.07555051078320091,0.000771850170261067,0.002031949405632033
191.87667006161655,0.0730533484676504,0.0008172531214528944,0.0
192.1346804910244,0.07408584333931044,0.0006128424540935607,0.0009900847229076942
192.39253415007124,0.07455234550529923,0.0005900642262215464,0.0015558480596301744
192.65022800925985,0.07412114472459887,0.00047659033656355674,0.001440894876969509
192.9077590612478,0.07294860439235992,0.0006586268765188163,0.0006007972984887755
193.1651243212576,0.07054120960232563,0.0005223592468942336,0.0
193.42232082740324,0.07336512261580382,0.0006357856494096276,0.0018461686656243426
193.6793456410239,0.07133127497275699,0.0006129676716309481,0.0003133834783498185
193.93619584703086,0.07010374809870826,0.0004767418102567595,0.0
194.19286855428868,0.06897725725180444,0.00047664442326024784,0.0
194.44936089585605,0.07088383494484543,0.0006582232511689137,0.0009118902090374664
194.70567002935726,0.06907506580738858,0.0006126894798947082,0.0
194.96179313730585,0.06944633692146977,0.0006358722805105146,0.0
195.21772742736425,0.07060453286097107,0.0006358722805105146,0.000273418431435718
195.47347013269282,0.07145289830393026,0.0007946779283881661,0.0007175923966629555
195.72901851222002,0.07217946098131371,0.0007946779283881661,0.0009216869144356155
195.98436985091504,0.07422876989081334,0.0007036978185367625,0.002353785709948389
196.23952146007392,0.07305614815487269,0.0009078117198493032,0.00021695743453262195
196.49447067764353,0.07444056102764286,0.0007716399618719077,0.000721547699210387
196.7492148683987,0.0744287367537271,0.0007034423290748599,0.0
197.0037514242521,0.07710110727899801,0.0007033944454528953,0.001953684073069964
197.2580777645141,0.07880767660269498,0.0007032348804500703,0.0029215136074056403
197.5121913361223,0.07842514684870615,0.0008164561268228517,0.0019132993296131079
197.76608961385713,0.07822103281700044,0.0008618148005352323,0.0010524709762934625
198.01977010062436,0.07818743189248092,0.0006356701779876499,0.00046425053044407694
198.27323032762723,0.07947651830141095,0.0007043373548724241,0.0012473812306268844
198.52646785459882,0.08044070876874149,0.0006587914584279872,0.0016190403885679994
198.77948027006215,0.07935138081395349,0.0006359011627906977,0.0003387946720582735
199.0322651914455,0.07982830668604651,0.0006131904069767442,0.0005638782328417358
199.28482026533092,0.07948869312505676,0.000703841612932522,4.932549224309635e-05
199.5371431676464,0.08309494619261681,0.0007719202651773146,0.003420555316565224
199.7892316038397,0.08071728521166724,0.0007036658722051981,0.0008215688070219163
200.04108330902594,0.0808534786062876,0.0007263647713085915,0.0009622607701835484
200.29269604820732,0.0798801797304044,0.0007715699178504969,0.0
200.54406761638734,0.08074139612967626,0.0008394019828036026,0.0005211812186547427
200.7951958387357,0.08166598611678236,0.0006805498843065196,0.001250878524706997
201.04607857078554,0.0805987073364327,0.0008617757115319197,0.0004812677479047456
201.2967136984924,0.08152851797255925,0.0007257058623426693,0.0013003459226972602
201.54709913841396,0.08112158020206607,0.0007038256328754682,0.0010050475880275522
201.79723283784344,0.08148299505062889,0.0007492167279662172,0.0013937603743181537
202.0471127749206,0.07998184294144349,0.0006354970494779846,0.0
202.29673695871892,0.08180167914681188,0.0006807351940095302,0.0017086588020172322
202.54610342940242,0.07982830668604651,0.0008175872093023256,0.0
202.795210258273,0.07958493222224745,0.0007493017869712313,0.0
203.04405554791032,0.08132037776970577,0.0008172902288412641,0.0016027555963957774
203.29263743223615,0.08110316649642492,0.0006809669731018045,0.0017929585800483677
203.54095407658426,0.07996822154125525,0.0006809669731018045,0.0008105558826266984
203.78900367778868,0.0809621057408668,0.0006807351940095302,0.0021980250422708597
204.0367844642603,0.07838334353949786,0.0007484520650472886,0.0
204.28429469603984,0.07736272708716065,0.0007030913338323014,0.0
204.5315326648306,0.07863841769421169,0.0008174943797261394,0.00046229229867848776
204.77849669409198,0.07786633966891478,0.0006812453164384495,7.748562938590664e-05
205.0251851390312,0.07778055259154994,0.0007037936749381342,0.0002595548384990154
205.2715963866889,0.07836727280982542,0.0007037617199028355,0.0011249911042398308
205.51772885594266,0.07861471075505526,0.0008850963393323197,0.001445532314882425
205.7635809975236,0.0770941606336382,0.0005446746703583505,0.0
206.00915129404106,0.07742609327460152,0.0008174015712274647,0.0
206.25443826004022,0.07851596203623813,0.0010217519640343309,0.0007104932417066195
206.49944044192975,0.07790320016352859,0.0009993413432056145,0.0
206.7441564180295,0.08018889342959633,0.001021659174499387,0.0021597067396965514
206.98858479858092,0.08074322791415219,0.0008394210263623576,0.0025648187369293612
207.2327242256881,0.07995554245015538,0.00099802662916506,0.0014242693692605446
207.47657337335124,0.07945652913557284,0.001020709052555175,0.0003111541228191933
207.72013094742465,0.0795392708144386,0.0009976419372392526,0.0
207.96339568557667,0.08031017594775984,0.0010883366588064574,0.00019743578612903268
208.20636635726552,0.08116824127906977,0.0010901162790697674,0.0007488466218440459
208.44904176375138,0.08386029328437705,0.0011105822624147231,0.0030635060292233673
208.6914207379709,0.08313663186563777,0.0012029051293690422,0.001917775534240329
208.9335021445397,0.0833182024512029,0.0011802088061733998,0.0017499655855419682
209.17528487970696,0.08357368337383327,0.0013399041627870007,0.001810867649993761
209.41676787128665,0.08506290022253508,0.0013851673554657342,0.0030205259827229686
209.65795007857352,0.08456299659477866,0.0013847900113507377,0.0024992212189122037
209.89883049232674,0.08340522133938706,0.0014755959137343927,0.0016529794735736791
210.13940813465152,0.08182622705303047,0.0013388095940457011,8.085166548141287e-06
210.37968205893753,0.08326526908067883,0.001247844631999274,0.0015830268579648948
210.6196513498254,0.08174374560547983,0.0014516092449363787,0.0006495251992193612
210.85931512304643,0.08094989679965524,0.0013155208782235932,0.00040641412132086385
211.09867252537717,0.08393035277047248,0.001337625827514283,0.0039014195101355897
211.33772273455398,0.08198059308968894,0.001201596082343339,0.002270928596360744
211.57646495916882,0.07755723110465117,0.0012036700581395349,0.0
211.81489843854374,0.07930424528301887,0.0011338896952104499,0.0002309115183389554
212.05302244267304,0.07894139027714675,0.0009086778736937755,9.250283864603581e-05
212.29083627207498,0.07975920036347114,0.0010222626079054976,0.0010939548303939561
212.5283392576874,0.07960300697236038,0.0011355635802048558,0.0013021181872099885
212.76553076079998,0.07887746066344255,0.0012033694344163659,0.0007119138984985757
213.00241017286038,0.07902383654937571,0.0009761634506242905,0.0004672465422626143
213.2389769153934,0.07902383654937571,0.0012258796821793417,9.607348426339535e-05
213.4752304398816,0.08021960570793349,0.0012704462442432905,0.0009062411294906703
213.71117022763065,0.08076408266975203,0.0013385058644706095,0.0011060419267677618
213.94679578960938,0.0813526263267713,0.0010886328585684479,0.001338027736664929
214.18210666636304,0.08319727891156463,0.0013151927437641724,0.0027465658745357002
214.41710242782455,0.08306861499364676,0.0011798874568887275,0.0020942474502894937
214.6517826732216,0.08331820657106553,0.0011345071700853148,0.001869623292072714
214.8861470309046,0.08318969427560555,0.0011566724122289759,0.00137748283999925
215.12019515819514,0.08319161961771308,0.0011563839194612612,0.0011267708038220914
215.35392674124915,0.08437230811080383,0.0010880899487690982,0.0020408213443619677
215.5873414949119,0.08362795757410933,0.0010878433505575197,0.0009720614142804812
215.82043916255765,0.08412655244311486,0.0015411114132898196,0.0012603823412464799
216.05321951591185,0.08333711794359416,0.0013851673554657342,0.00037962806168853613
216.28568235493302,0.08413357851483576,0.0012032055211242025,0.0010129564274571623
216.5178275076046,0.08669208424110385,0.0015659041394335512,0.0033669521368035887
216.74965482981887,0.08526234567901235,0.001270878721859114,0.0020593553292039685
216.9811642051833,0.08427718637219965,0.0011802891708468574,0.0011014790832875598
217.2123555448486,0.08520779898767505,0.0015434550695689676,0.002134221357905891
217.44322878734215,0.0854873482355611,0.0014070123680925905,0.002288483081150483
217.67378389844347,0.08344677375442418,0.0013839731373082858,0.00016132361720729016
217.90402087093247,0.08342406096897115,0.0011567773543821448,0.0003237508845786441
218.13393972446096,0.08287969515514426,0.0013155507167483215,0.0
218.36354050538927,0.08449746008708273,0.001292634252539913,0.0012283934947264485
218.59282328656352,0.08511120683791688,0.0013149840161425625,0.0017942031084128007
218.82178816718198,0.08461207189646185,0.0013372923230354269,0.0012681077738322943
219.0504352725947,0.08619322686600973,0.0014497678106240798,0.0024433526144922585
219.27876475410943,0.08532492857466782,0.001292458391909664,0.0009098662450088835
219.50677678881476,0.0857758132154596,0.0016320979258755525,0.0005752943033005553
219.73447157944233,0.08571298757354778,0.0013630477748245075,0.0
219.96184935410312,0.0873032099775097,0.0011813080715145732,0.0007107166898869255
220.188910366147,0.08991825613079019,0.0009990917347865577,0.00267719506963264
220.41565489398278,0.09096276112624886,0.0015440508628519528,0.0034218875458045667
220.64208324087699,0.09247912127814088,0.002178649237472767,0.004616235954396225
220.86819573474722,0.0925035168126333,0.001883196442346962,0.004473006603133753
221.09399272801298,0.09234642954359859,0.002585972234824426,0.004080419315922845
221.31947459737066,0.09193811813809999,0.004196533889846656,0.0036051127243285352
221.544641743607,0.09167877247140004,0.004426184855638279,0.0035448908270243745
221.76949459145393,0.08783952438221879,0.002019560235085888,0.0
221.99403358932764,0.08831604983094693,0.0016111098504617758,0.0006167522208640058
222.21825920917394,0.088470086633102,0.0016782328661495895,0.001115197728451714
222.44217194628237,0.08890098426089717,0.0019730575588515443,0.0017231919783434607
222.6657723190901,0.08914930752317701,0.0016320239363510666,0.0018983428255982399
222.8890608689609,0.08980489020825308,0.001948831833941399,0.002268643639812551
223.1120381600383,0.08873983095016882,0.001563597634208797,0.0010692863006327435
223.3347047790158,0.08975607546486082,0.0017665843770525219,0.002007927314452304
223.557061334949,0.09008273829763119,0.001609429899127281,0.0022596049798746937
223.77910845910785,0.09203218859798254,0.0019267822736030828,0.00429747653936817
224.00084680471545,0.08879852797528452,0.001635583017196338,0.0016355830171963376
224.22227704679256,0.08972990163785466,0.002248926648644965,0.0022489266486449694
224.44339988197189,0.08965251140516126,0.0021108059647291133,0.0021108059647291094
224.6642160282982,0.08817721691368392,0.0021335028030595336,0.002133502803059531
224.88472622501794,0.08892621257858781,0.002337774348033319,0.002337774348033325
