filename	altitude	azimuth	thin_sky_cover	opaque_sky_cover	fractional_sky_cover	fractional_sky_cover_hybrid	thin_sky_cover_TSI	opaque_sky_cover_TSI	fractional_sky_cover_TSI	energy	entropy	contrast	homogeneity	outside_c	outside_s	horizon_c	horizon_s	inner_c	inner_s	sun_c	sun_s
2018020109220	13.489506404999792	142.7916236365418	0.0	0.9997698889191055	0.9997698889191055	1.0	0.0008602150537634409	0.9991397849462366	1.0	10383292	162057.85660994935	8824933	47031.23932684396	23327	0	6454	0	17113	0	898	11
2018020109230	13.582580000363544	143.01801639394827	0.0	0.999916323243311	0.999916323243311	1.0	0.001041454413729086	0.998935905272929	0.999977359686658	9926074	161944.14293722418	9076253	46735.92168755269	23291	0	6465	0	17113	0	930	4
2018020109240	13.675167322244095	143.2447090060262	0.0	0.9999790838736666	0.9999790838736666	1.0	0.0004075164138555581	0.9995924835861444	1.0	9286670	159462.71730305563	9654383	45096.973593678136	23329	0	6401	0	17119	1	960	0
2018020109250	13.76726627901916	143.4717014310845	0.0	1.0	1.0	1.0	0.0009282948807933525	0.9990717051192066	1.0	8864626	158902.92697887213	9759051	44547.310950962914	23294	0	6436	0	17120	0	960	0
2018020109260	13.85887478110505	143.69899360219475	0.0	0.999979077309342	0.999979077309342	1.0	0.0004987870406057995	0.9995012129593942	1.0	8104256	156823.27783574403	9412548	43874.08190901755	23287	0	6415	0	17114	0	978	1
2018020109270	13.949990741090522	143.92658542710066	0.0	0.9999581441098299	0.9999581441098299	1.0	0.0008615607853806738	0.9991384392146193	1.0	8080076	156038.6797766691	9714710	43121.96249789094	23287	0	6412	1	17108	1	974	0
2018020109280	14.04061207385554	144.15447678798628	0.0	0.9998329016626285	0.9998329016626285	1.0	0.0023580092959981864	0.9975966443713865	0.9999546536673847	6963024	153985.7606508926	10364704	41652.531395727296	23289	0	6395	6	17149	0	1035	2
2018020109290	14.130736696724862	144.3826675413793	0.0	0.9999164508313142	0.9999164508313142	1.0	0.005033328798802884	0.9949213258967033	0.9999546546955063	6847392	154218.1430653072	9398414	41988.16377498522	23322	2	6402	0	17149	0	999	2
2018020109300	14.220362529590572	144.61115751802623	0.0	0.9997075045963564	0.9997075045963564	1.0	0.024099936519452254	0.9758093769837671	0.9999093135032194	6373086	152196.22237997354	9373307	40629.61767021143	23289	0	6409	2	17139	4	1013	8
2018020109310	14.309487495061587	144.8399465227323	0.0	0.9997492372633426	0.9997492372633426	0.9999791031052786	0.14221254789923587	0.8576514069337686	0.9998639548330045	5925172	149764.0454680281	10495707	39703.02212143357	23325	0	6370	4	17131	6	1016	2
